Tree,Plot,NB_trophobioses,Eutrichosiphum.heterotrichum,Eutrichosiphum.tattakanum,Hemiptera_sum,Crematogaster.rogenhoferi,Polyrhachis.dives,Technomyrmex.brunneus,Tetramorium.wroughtonii,Ants_sum,Herbivory,Tree_species
t222270010515,B_V27,0,0,0,0,0,0,0,0,0,5.952380952,Elaeocarpus chinensis
t222270010604,B_V27,0,0,0,0,0,0,0,0,0,22.97619048,Schima superba
t222270010606,B_V27,0,0,0,0,0,0,0,0,0,6.547619048,Elaeocarpus japonicus
t222270010607,B_V27,0,0,0,0,0,0,0,0,0,25.71428571,Diospyros japonica
t222270010609,B_V27,0,0,0,0,0,0,0,0,0,6.547619048,Cyclobalanopsis glauca
t222270010612,B_V27,3,0,0,7,6,0,0,0,6,19.76190476,Castanopsis fargesii
t222270010615,B_V27,0,0,0,0,0,0,0,0,0,18.33333333,Schima superba
t222270010704,B_V27,0,0,0,0,0,0,0,0,0,10.95238095,Machilus leptophylla
t222270010705,B_V27,0,0,0,0,0,0,0,0,0,10,Elaeocarpus japonicus
t222270010708,B_V27,0,0,0,0,0,0,0,0,0,5.277777778,Cyclobalanopsis glauca
t222270010712,B_V27,0,0,0,0,0,0,0,0,0,4.047619048,Elaeocarpus chinensis
t222270010713,B_V27,0,0,0,0,0,0,0,0,0,10.5952381,Elaeocarpus japonicus
t222270010714,B_V27,0,0,0,0,0,0,0,0,0,7.261904762,Lithocarpus glaber
t222270010805,B_V27,0,0,0,0,0,0,0,0,0,12.97619048,Alniphyllum fortunei
t222270010806,B_V27,0,0,0,0,0,0,0,0,0,7.619047619,Cyclobalanopsis glauca
t222270010807,B_V27,0,0,0,0,0,0,0,0,0,18.69047619,Cyclobalanopsis glauca
t222270010812,B_V27,2,0,0,80,35,0,0,0,35,23.69047619,Schima superba
t222270010904,B_V27,1,20,0,20,0,0,0,15,15,17.97619048,Lithocarpus glaber
t222270010906,B_V27,1,0,0,1,20,0,0,0,20,16.9047619,Castanopsis sclerophylla
t222270010907,B_V27,0,0,0,0,0,0,0,0,0,6.071428571,Elaeocarpus japonicus
t222270010909,B_V27,0,0,0,0,0,0,0,0,0,13.25,Elaeocarpus chinensis
t222270010911,B_V27,0,0,0,0,0,0,0,0,0,2.5,Machilus grijsii
t222270010913,B_V27,0,0,0,0,0,0,0,0,0,9.404761905,Elaeocarpus chinensis
t222270010914,B_V27,0,0,0,0,0,0,0,0,0,8.571428571,Manglietia fordiana
t222270011005,B_V27,0,0,0,0,0,0,0,0,0,16.42857143,Alniphyllum fortunei
t222270011006,B_V27,0,0,0,0,0,0,0,0,0,1.30952381,Alniphyllum fortunei
t222270011007,B_V27,1,0,0,3,20,0,0,0,20,10.35714286,Castanopsis fargesii
t222270011008,B_V27,0,0,0,0,0,0,0,0,0,4.642857143,Schima superba
t222270011009,B_V27,3,0,100,102,63,0,0,0,63,20.11904762,Castanopsis sclerophylla
t222270011010,B_V27,0,0,0,0,0,0,0,0,0,31.54761905,Idesia polycarpa
t222270011013,B_V27,0,0,0,0,0,0,0,0,0,11.19047619,Alniphyllum fortunei
t222270011014,B_V27,0,0,0,0,0,0,0,0,0,11.78571429,Manglietia fordiana
t222270011104,B_V27,0,0,0,0,0,0,0,0,0,11.07142857,Elaeocarpus chinensis
t222270011105,B_V27,0,0,0,0,0,0,0,0,0,27,Machilus leptophylla
t222270011106,B_V27,0,0,0,0,0,0,0,0,0,17.38095238,Lithocarpus glaber
t222270011107,B_V27,0,0,0,0,0,0,0,0,0,11.78571429,Cyclobalanopsis glauca
t222270011108,B_V27,0,0,0,0,0,0,0,0,0,11.54761905,Machilus leptophylla
t222270011109,B_V27,0,0,0,0,0,0,0,0,0,11.66666667,Manglietia fordiana
t222270011110,B_V27,0,0,0,0,0,0,0,0,0,7.5,Alniphyllum fortunei
t222270011112,B_V27,0,0,0,0,0,0,0,0,0,4.166666667,Elaeocarpus chinensis
t222270011113,B_V27,0,0,0,0,0,0,0,0,0,19.76190476,Elaeocarpus glabripetalus
t222270011114,B_V27,0,0,0,0,0,0,0,0,0,26.9047619,Elaeocarpus glabripetalus
t222270011115,B_V27,0,0,0,0,0,0,0,0,0,3.095238095,Manglietia fordiana
t222270011207,B_V27,0,0,0,0,0,0,0,0,0,27.91666667,Castanopsis sclerophylla
t222270011208,B_V27,0,0,0,0,0,0,0,0,0,4.285714286,Machilus thunbergii
t222270011210,B_V27,0,0,0,0,0,0,0,0,0,5.714285714,Elaeocarpus chinensis
t222270011212,B_V27,0,0,0,0,0,0,0,0,0,3.928571429,Manglietia fordiana
t222270011213,B_V27,0,0,0,0,0,0,0,0,0,20.83333333,Castanopsis sclerophylla
t222270011304,B_V27,0,0,0,0,0,0,0,0,0,7.619047619,Elaeocarpus chinensis
t222270011305,B_V27,1,0,0,15,7,0,0,0,7,21.42857143,Castanopsis fargesii
t222270011306,B_V27,0,0,0,0,0,0,0,0,0,10.11904762,Idesia polycarpa
t222270011307,B_V27,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t222270011308,B_V27,0,0,0,0,0,0,0,0,0,8.333333333,Elaeocarpus glabripetalus
t222270011309,B_V27,0,0,0,0,0,0,0,0,0,13.0952381,Idesia polycarpa
t222270011311,B_V27,1,0,2,2,1,0,0,0,1,7.261904762,Castanopsis sclerophylla
t222270011312,B_V27,2,0,0,11,107,0,0,0,107,18.45238095,Lithocarpus glaber
t222270011404,B_V27,1,0,0,2,2,0,0,0,2,21.42857143,Cyclobalanopsis glauca
t222270011407,B_V27,1,0,0,15,8,0,0,0,8,9.523809524,Schima superba
t222270011408,B_V27,2,0,0,5,60,0,0,0,60,10.11904762,Cyclobalanopsis glauca
t222270011412,B_V27,0,0,0,0,0,0,0,0,0,5.833333333,Manglietia fordiana
t222270011413,B_V27,2,20,0,25,30,0,0,0,30,22.38095238,Lithocarpus glaber
t222270011414,B_V27,2,0,0,3,20,0,0,0,20,31.07142857,Castanopsis fargesii
t222270011505,B_V27,2,0,0,9,8,0,0,0,8,20.83333333,Castanopsis fargesii
t222270011506,B_V27,0,0,0,0,0,0,0,0,0,26.30952381,Diospyros japonica
t222270011507,B_V27,1,0,15,15,10,0,0,0,10,9.523809524,Castanopsis sclerophylla
t222270011512,B_V27,0,0,0,0,0,0,0,0,0,4.318181818,Idesia polycarpa
t222270011513,B_V27,0,0,0,0,0,0,0,0,0,17.02380952,Elaeocarpus glabripetalus
t222270011514,B_V27,0,0,0,0,0,0,0,0,0,39.28571429,Elaeocarpus chinensis
t222270011515,B_V27,0,0,0,0,0,0,0,0,0,10.11904762,Elaeocarpus chinensis
t222280010406,B_V28,0,0,0,0,0,0,0,0,0,8.452380952,Lithocarpus glaber
t222280010409,B_V28,0,0,0,0,0,0,0,0,0,12.97619048,Lithocarpus glaber
t222280010411,B_V28,1,0,40,40,0,0,0,0,20,11.78571429,Castanopsis sclerophylla
