objectid,tree_id,address,species,com_name,dbh,height,condition,land_type,park_name,x,y
3527,22239,1301 SHOAL CREEK BLVD,Carya illinoinensis,Pecan,34,52,Fair,Park,Austin Recreation Center,3112070.73128,10074732.0335
3528,22240,1301 SHOAL CREEK BLVD,Quercus fusiformis,Escarpment Live Oak,23,37,Good,Park,Austin Recreation Center,3112311.30035,10074772.7234
3529,22241,1301 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,23,45,Good,Park,Austin Recreation Center,3112373.29137,10074691.4709
3530,22242,1301 SHOAL CREEK BLVD,Quercus fusiformis,Escarpment Live Oak,20,32,Fair,Park,Austin Recreation Center,3112359.40655,10074627.2220
3531,22243,1301 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,19,35,Fair,Park,Austin Recreation Center,3112278.57010,10074771.0357
3532,22244,1308 WEST AVE,Ulmus crassifolia,Cedar Elm,20,42,Fair,Private,,3112481.78098,10074412.9334
3533,22245,1308 WEST AVE,Ulmus crassifolia,Cedar Elm,19,30,Poor,Private,,3112448.25710,10074383.6385
3534,22246,1308 WEST AVE,Ulmus crassifolia,Cedar Elm,19,35,Fair,Private,,3112451.64226,10074414.9144
3535,22247,1308 WEST AVE,Ulmus crassifolia,Cedar Elm,19,38,Dead,Private,,3112430.22564,10074473.7797
3536,22248,1308 WEST AVE,Ulmus crassifolia,Cedar Elm,21,40,Poor,Private,,3112440.32142,10074518.2173
3537,22249,1301 SHOAL CREEK BLVD,Ulmus crassifolia,Cedar Elm,22,47,Fair,Park,Austin Recreation Center,3112418.78242,10074663.6058
3538,22500,500 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),11,16,Fair,ROW,,3113971.99946,10075136.0593
3539,22501,500 W 17TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113953.02476,10075140.1301
3540,22502,500 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,15,Poor,ROW,,3113923.00119,10075150.9785
3541,22503,500 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,15,Poor,ROW,,3113909.29092,10075154.0054
3542,22504,500 W 17TH ST,Celtis laevigata,Sugarberry,17,27,Poor,ROW,,3113765.79088,10075198.2422
3543,22505,500 W 17TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113755.64096,10075200.0746
3544,22506,500 W 17TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113730.56457,10075208.0893
3545,22507,509 W M L KING JR BLVD,Carya illinoinensis,Pecan,24,30,Poor,Private,,3114021.21196,10075810.5395
3546,22508,600 W 17TH ST,Carya illinoinensis,Pecan,26,42,Good,ROW,,3113635.64383,10075235.5558
3547,22509,600 W 17TH ST,Carya illinoinensis,Pecan,19,32,Poor,ROW,,3113603.34501,10075245.3376
3548,22510,606 W 17 ST,Ulmus americana,American Elm,19,32,Poor,Private,,3113625.37744,10075370.1175
3549,22511,603 W 18 ST,Ulmus americana,American Elm,27,42,Fair,Private,,3113623.31118,10075430.8877
3550,22512,606 W 17 ST,Ulmus americana,American Elm,30,50,Fair,Private,,3113481.98141,10075314.5471
3551,22513,700 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),10,16,Good,ROW,,3113075.59705,10075412.8796
3552,22514,700 W 17TH ST,Pyrus calleryana 'Bradford',Bradford Pear,6,22,Fair,ROW,,3113059.53179,10075417.3464
3553,22515,800 W 17TH ST,Platanus occidentalis,American Sycamore,32,37,Poor,ROW,,3112948.73674,10075451.3273
3554,22516,800 W 17TH ST,Prunus caroliniana,Carolina Laurel Cherry,5,15,Fair,ROW,,3112917.32998,10075461.8217
3555,22517,800 W 17TH ST,Quercus shumardii,Shumard Oak,8,35,Fair,ROW,,3112910.42678,10075466.3558
3556,22518,800 W 17TH ST,Prunus caroliniana,Carolina Laurel Cherry,5,17,Fair,ROW,,3112904.14103,10075466.0209
3558,22520,800 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),15,22,Good,ROW,,3112847.37999,10075475.4116
3559,22521,800 W 17TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112807.72685,10075487.4949
3560,22522,800 W 17TH ST,Celtis laevigata,Sugarberry,25,37,Fair,ROW,,3112792.59532,10075494.4152
3561,22523,800 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,15,Poor,ROW,,3112764.65738,10075503.7101
3562,22524,800 W 17TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,17,Good,ROW,,3112745.92612,10075510.1789
3563,22525,806 W 17 ST,Carya illinoinensis,Pecan,24,45,Fair,Private,,3112804.13959,10075563.2346
3564,22526,1705 PEARL ST,Carya illinoinensis,Pecan,24,60,Good,Private,,3112746.78045,10075619.9812
3565,22527,806 W 17 ST,Carya illinoinensis,Pecan,20,37,Cannot Be Determined,Private,,3112812.59298,10075564.1066
3566,22528,800 W 17TH ST,Carya illinoinensis,Pecan,14,35,Good,ROW,,3112667.63428,10075540.5430
3567,22529,800 W 17TH ST,Cercis canadensis,Eastern Redbud,9,16,Poor,ROW,,3112649.49948,10075546.7267
3568,22530,808 W 17 ST,Carya illinoinensis,Pecan,27,40,Good,Private,,3112691.07551,10075546.2993
3569,22531,808 W 17 ST,Carya illinoinensis,Pecan,22,40,Good,Private,,3112633.39550,10075562.0646
3570,22532,900 W 17TH ST,Sophora secundiflora,Texas Mountain Laurel,8,10,Good,ROW,,3112541.13782,10075575.4924
3571,22250,1404 WEST AVE,Ulmus crassifolia,Cedar Elm,19,45,Fair,COA,,3112503.09426,10074697.5683
3572,22251,900 WEST AVE,Ulmus americana,American Elm,19,27,Dead,Private,,3111906.84446,10072643.0298
3573,22252,900 W 9 ST,Carya illinoinensis,Pecan,21,40,Fair,Park,Duncan Neighborhood Park,3111904.40352,10072757.6270
3574,22253,900 W 9 ST,Ulmus americana,American Elm,36,55,Critical,Park,Duncan Neighborhood Park,3111874.49085,10072777.2618
3575,22254,900 W 9 ST,Carya illinoinensis,Pecan,20,35,Fair,Park,Duncan Neighborhood Park,3111853.47285,10072769.9032
3576,22255,900 W 9 ST,Carya illinoinensis,Pecan,19,40,Fair,Park,Duncan Neighborhood Park,3111839.63528,10072775.0555
3577,22256,900 W 9 ST,Ulmus americana,American Elm,19,40,Fair,Park,Duncan Neighborhood Park,3111821.38105,10072832.8352
3578,22257,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,30,45,Good,Park,Duncan Neighborhood Park,3111862.13294,10072890.0661
3579,22258,900 W 9 ST,Carya illinoinensis,Pecan,31,40,Fair,Park,Duncan Neighborhood Park,3111887.93702,10072856.6340
3580,22259,900 W 9 ST,Carya illinoinensis,Pecan,26,45,Fair,Park,Duncan Neighborhood Park,3111782.15639,10072842.0642
3581,22260,900 W 9 ST,Carya illinoinensis,Pecan,27,42,Poor,Park,Duncan Neighborhood Park,3111749.49242,10072883.4667
3582,22261,900 W 9 ST,Carya illinoinensis,Pecan,26,47,Critical,Park,Duncan Neighborhood Park,3111789.19345,10072901.3977
3583,22262,900 W 9 ST,Carya illinoinensis,Pecan,25,47,Poor,Park,Duncan Neighborhood Park,3111766.13773,10072903.3285
3584,22263,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,40,35,Poor,Park,Duncan Neighborhood Park,3111719.46557,10072990.6092
3585,22264,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,40,40,Good,Park,Duncan Neighborhood Park,3111702.13818,10072936.0587
3586,22265,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,31,50,Fair,Park,Duncan Neighborhood Park,3111693.37508,10072954.2024
3587,22266,900 W 9 ST,Ulmus crassifolia,Cedar Elm,28,32,Poor,Park,Duncan Neighborhood Park,3111625.00809,10072994.3198
3588,22267,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,37,42,Good,Park,Duncan Neighborhood Park,3111409.30609,10072931.6713
3589,22268,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,39,40,Good,Park,Duncan Neighborhood Park,3111387.92162,10072902.2173
3590,22269,900 W 9 ST,Quercus fusiformis,Escarpment Live Oak,37,40,Good,Park,Duncan Neighborhood Park,3111392.16800,10072885.3062
3591,22270,900 W 9 ST,Ulmus crassifolia,Cedar Elm,21,25,Good,Park,Duncan Neighborhood Park,3111470.98215,10072816.0836
3592,22271,900 W 9 ST,Ulmus crassifolia,Cedar Elm,20,25,Fair,Park,Duncan Neighborhood Park,3111509.98043,10072768.8439
3593,22272,901 W 9 ST,Carya illinoinensis,Pecan,30,55,Good,Park,Duncan Neighborhood Park,3111848.14904,10072526.3781
3594,22273,901 W 9 ST,Ulmus americana,American Elm,26,50,Fair,Park,Duncan Neighborhood Park,3111830.84166,10072511.7289
3595,22274,901 W 9 ST,Carya illinoinensis,Pecan,21,50,Good,Park,Duncan Neighborhood Park,3111891.31202,10072446.7671
3596,22275,901 W 9 ST,Ulmus americana,American Elm,19,30,Poor,Park,Duncan Neighborhood Park,3111899.19815,10072386.1865
3597,22276,802 WEST AVE,Ulmus americana,American Elm,19,40,Fair,Private,,3111865.96200,10072340.8683
3598,22277,802 WEST AVE,Carya illinoinensis,Pecan,21,40,Fair,Private,,3111842.75732,10072332.7033
3599,22278,802 WEST AVE,Carya illinoinensis,Pecan,19,40,Good,Private,,3111841.54013,10072321.5170
3600,22279,802 WEST AVE,Carya illinoinensis,Pecan,19,45,Good,Private,,3111817.52837,10072373.2026
3601,22280,901 W 9 ST,Carya illinoinensis,Pecan,23,50,Good,Park,Duncan Neighborhood Park,3111833.34855,10072407.1884
3602,22281,901 W 9 ST,Ulmus americana,American Elm,22,45,Critical,Park,Duncan Neighborhood Park,3111799.92736,10072432.5870
3603,22283,901 W 9 ST,Ulmus crassifolia,Cedar Elm,19,35,Poor,Park,Duncan Neighborhood Park,3111701.80222,10072428.4118
3604,22284,901 W 9 ST,Carya illinoinensis,Pecan,22,45,Fair,Park,Duncan Neighborhood Park,3111659.58085,10072433.0962
3605,22285,802 WEST AVE,Ulmus crassifolia,Cedar Elm,20,35,Poor,Private,,3111638.98673,10072390.1107
3606,22286,901 W 9 ST,Ulmus americana,American Elm,19,40,Poor,Park,Duncan Neighborhood Park,3111703.40425,10072522.0402
3607,22287,901 W 9 ST,Ulmus crassifolia,Cedar Elm,22,35,Good,Park,Duncan Neighborhood Park,3111602.47106,10072607.9364
3608,22288,901 W 9 ST,Quercus fusiformis,Escarpment Live Oak,24,30,Good,Park,Duncan Neighborhood Park,3111570.39402,10072635.7578
3610,22290,1100 SAN ANTONIO ST,Parkinsonia aculeata,Jerusalem Thorn,11,16,Fair,ROW,,3113449.39617,10073262.1404
3611,22291,1100 SAN ANTONIO ST,Ulmus crassifolia,Cedar Elm,15,27,Good,ROW,,3113456.60318,10073243.8983
3612,22292,1100 SAN ANTONIO ST,Sideroxylon lanuginosum,Gum Bumelia,15,30,Good,ROW,,3113452.70620,10073226.7458
3613,22293,1100 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,11,30,Fair,ROW,,3113439.57106,10073225.8754
3614,22294,1100 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,6,20,Fair,ROW,,3113435.54121,10073209.2547
3615,22295,1100 SAN ANTONIO ST,Carya illinoinensis,Pecan,9,20,Poor,ROW,,3113439.32926,10073185.6928
3616,22296,1100 SAN ANTONIO ST,Carya illinoinensis,Pecan,11,20,Poor,ROW,,3113432.96969,10073164.5737
3617,22297,1100 SAN ANTONIO ST,Carya illinoinensis,Pecan,18,25,Poor,ROW,,3113419.41296,10073151.1961
3618,22298,1100 SAN ANTONIO ST,Carya illinoinensis,Pecan,13,20,Poor,ROW,,3113411.18201,10073122.9980
3619,22299,1100 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113399.55080,10073073.3547
3620,22300,1104 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,23,40,Fair,Private,,3113378.30773,10073058.4978
3621,22301,1104 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,23,40,Fair,Private,,3113375.68241,10073052.8147
3622,22302,1100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,31,44,Poor,ROW,,3113388.77818,10073030.6110
3623,22303,1104 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,25,40,Fair,Private,,3113363.15028,10073022.8716
3624,22304,1100 SAN ANTONIO ST,Sophora secundiflora,Texas Mountain Laurel,6,13,Good,ROW,,3113370.95046,10073019.8470
3625,22305,1100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,8,17,Fair,ROW,,3113366.84056,10073006.9684
3626,22306,1100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,10,22,Fair,ROW,,3113364.14142,10072993.4451
3627,22307,1100 SAN ANTONIO ST,Sophora secundiflora,Texas Mountain Laurel,11,30,Good,ROW,,3113356.82385,10072969.1988
3628,22308,1100 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113365.33367,10072956.2516
3629,22309,1100 SAN ANTONIO ST,Sophora secundiflora,Texas Mountain Laurel,7,18,Fair,ROW,,3113355.39209,10072963.0620
3630,22310,1100 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,22,30,Fair,ROW,,3113349.03154,10072944.8625
3631,22311,500 W 11TH ST,Melia azedarach,Chinaberry,4,15,Poor,ROW,,3113336.32094,10072936.7031
3632,22312,1104 SAN ANTONIO ST,Carya illinoinensis,Pecan,22,50,Poor,Private,,3113363.41143,10073080.4049
3633,22313,1104 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,30,50,Fair,Private,,3113308.34002,10073007.5225
3634,22314,1104 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,39,50,Fair,Private,,3113318.28652,10072977.8441
3635,22315,900 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113215.97406,10072450.5591
3636,22316,900 SAN ANTONIO ST,Quercus stellata,Post Oak,32,37,Poor,ROW,,3113224.85823,10072478.6482
3637,22317,900 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,22,25,Fair,ROW,,3113199.47738,10072401.3662
3638,22318,900 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113186.00201,10072359.6672
3639,22319,900 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113178.04829,10072335.5508
3640,22320,900 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113171.61293,10072312.3254
3641,22321,904 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,19,27,Good,Private,,3113155.40004,10072368.7410
3642,22322,500 W 9TH ST,Carya illinoinensis,Pecan,23,37,Poor,ROW,,3113099.89884,10072267.2625
3643,22323,900 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113159.51584,10072269.9590
3644,22324,800 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),12,25,Good,ROW,,3113122.47261,10072175.2929
3645,22325,800 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,20,37,Fair,ROW,,3113117.18063,10072156.4773
3646,22326,800 SAN ANTONIO ST,Carya illinoinensis,Pecan,21,45,Fair,ROW,,3113112.89356,10072138.4544
3647,22327,800 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,16,35,Good,ROW,,3113101.30500,10072100.6185
3648,22328,800 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,11,25,Fair,ROW,,3113095.74399,10072076.3272
3649,22329,800 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113081.76567,10072017.8956
3650,22330,800 SAN ANTONIO ST,Quercus stellata,Post Oak,30,37,Good,ROW,,3113071.29128,10071976.3435
3651,22331,800 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,18,37,Good,ROW,,3113056.86119,10071936.1372
3652,22332,800 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,19,40,Good,Private,,3113039.66503,10071921.6654
3653,22333,800 SAN ANTONIO ST,Ulmus crassifolia,Cedar Elm,20,45,Good,Private,,3113007.66247,10071983.8172
3654,22334,800 SAN ANTONIO ST,Carya illinoinensis,Pecan,21,55,Fair,Private,,3112979.06017,10071986.6427
3655,22335,700 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113023.61093,10071828.4448
3656,22336,700 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),12,17,Fair,ROW,,3113018.86882,10071816.6361
3657,22337,700 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,15,Poor,ROW,,3113014.61817,10071801.9396
3658,22338,700 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,18,27,Fair,ROW,,3113002.16019,10071771.7763
3659,22339,700 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,13,Poor,ROW,,3113007.84718,10071785.1385
3660,22340,700 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,13,Poor,ROW,,3113017.81534,10071781.7736
3661,22341,700 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),19,22,Fair,ROW,,3113010.45315,10071768.6497
3662,22342,700 SAN ANTONIO ST,Quercus virginiana,Southern Live Oak,13,25,Good,ROW,,3113005.67888,10071750.9332
3663,22343,700 SAN ANTONIO ST,Stump,Stump,4,0,Stump,ROW,,3112994.90725,10071719.6648
3664,22344,700 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112990.39873,10071702.2820
3665,22345,706 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,28,47,Good,Private,,3112933.06321,10071696.2820
3666,22346,700 SAN ANTONIO ST,Punica granatum,Pomegranate,8,10,Good,ROW,,3112977.10315,10071679.4878
3667,22347,700 SAN ANTONIO ST,Punica granatum,Pomegranate,9,14,Fair,ROW,,3112985.94697,10071673.0009
3668,22348,700 SAN ANTONIO ST,Punica granatum,Pomegranate,6,10,Fair,ROW,,3112983.01554,10071662.6322
3669,22349,700 SAN ANTONIO ST,Quercus fusiformis,Escarpment Live Oak,32,32,Good,ROW,,3112969.20717,10071661.4829
3670,22350,700 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,4,17,Good,ROW,,3112962.33842,10071624.2323
3671,22351,700 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,5,17,Good,ROW,,3112969.20356,10071618.3993
3672,22352,700 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112957.97163,10071583.0529
3673,22353,600 SAN ANTONIO ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),10,10,Good,ROW,,3112915.09507,10071486.3107
3674,22354,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,6,8,Good,ROW,,3112910.35263,10071472.4872
3675,22355,600 SAN ANTONIO ST,Trachycarpus fortunei,Windmill Palm,7,20,Good,ROW,,3112905.89955,10071457.7313
3676,22356,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,6,8,Good,ROW,,3112902.32377,10071444.5217
3677,22357,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,4,8,Good,ROW,,3112896.77654,10071430.7222
3678,22358,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,6,9,Good,ROW,,3112892.11940,10071414.9663
3679,22359,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,6,9,Good,ROW,,3112888.81035,10071401.2245
3680,22360,600 SAN ANTONIO ST,Ilex vomitoria,Yaupon,6,9,Good,ROW,,3112875.33695,10071358.1954
3681,22361,600 SAN ANTONIO ST,Pyrus calleryana,Ornamental Pear,6,20,Good,ROW,,3112868.44556,10071306.7595
3682,22362,600 SAN ANTONIO ST,Platanus occidentalis,American Sycamore,19,35,Fair,ROW,,3112860.81992,10071280.0686
3683,22363,600 SAN ANTONIO ST,Platanus occidentalis,American Sycamore,17,32,Poor,ROW,,3112852.38227,10071249.3977
3684,22364,610 GUADALUPE ST,Quercus stellata,Post Oak,31,42,Fair,Private,,3113240.70991,10071355.1820
3685,22365,610 GUADALUPE ST,Carya illinoinensis,Pecan,24,50,Good,Private,,3113248.08292,10071390.2915
3686,22366,610 GUADALUPE ST,Carya illinoinensis,Pecan,19,40,Good,Private,,3113200.34975,10071406.8187
3687,22367,600 GUADALUPE ST,Ulmus americana,American Elm,20,40,Good,Private,,3113151.97879,10071370.0937
3688,22368,600 GUADALUPE ST,Ulmus crassifolia,Cedar Elm,21,40,Fair,Private,,3113053.95536,10071389.1704
3689,22369,600 GUADALUPE ST,Carya illinoinensis,Pecan,23,45,Fair,Private,,3113076.27192,10071441.9905
3690,22370,600 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112897.30935,10071218.8807
3691,22371,600 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112914.39494,10071238.1317
3692,22372,600 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112926.74334,10071277.3347
3693,22373,600 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112930.90442,10071321.5698
3694,22374,600 SAN ANTONIO ST,Carya illinoinensis,Pecan,18,33,Poor,ROW,,3112943.14292,10071365.1062
3695,22375,600 SAN ANTONIO ST,Ulmus americana,American Elm,14,25,Fair,ROW,,3112949.54481,10071374.2462
3696,22376,600 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112950.44015,10071393.8948
3697,22377,600 SAN ANTONIO ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112962.75574,10071432.5385
3698,22378,600 SAN ANTONIO ST,Carya illinoinensis,Pecan,35,35,Fair,ROW,,3112976.09397,10071473.7428
3699,22379,400 W 7TH ST,Carya illinoinensis,Pecan,23,42,Good,ROW,,3113161.22450,10071466.1716
3700,22380,400 W 7TH ST,Celtis laevigata,Sugarberry,12,30,Good,ROW,,3113145.27407,10071470.2228
3701,22381,400 W 7TH ST,Celtis laevigata,Sugarberry,10,35,Good,ROW,,3113121.40043,10071476.0787
3702,22382,400 W 7TH ST,Ulmus americana,American Elm,17,40,Fair,ROW,,3113104.18328,10071481.6535
3703,22383,400 W 7TH ST,Celtis laevigata,Sugarberry,12,28,Good,ROW,,3113080.36574,10071485.0190
3704,22384,400 W 7TH ST,Diospyros texana,Texas Persimmon,4,13,Fair,ROW,,3113082.57177,10071491.9707
3705,22385,400 W 7TH ST,Carya illinoinensis,Pecan,6,20,Dead,ROW,,3113070.96746,10071494.6141
3706,22386,400 W 7TH ST,Celtis laevigata,Sugarberry,6,22,Good,ROW,,3113064.24635,10071490.3225
3707,22387,400 W 7TH ST,Melia azedarach,Chinaberry,10,35,Fair,ROW,,3113064.79884,10071492.0190
3708,22388,400 W 7TH ST,Celtis laevigata,Sugarberry,5,18,Good,ROW,,3113061.17483,10071496.7873
3709,22389,400 W 7TH ST,Carya illinoinensis,Pecan,5,16,Poor,ROW,,3113058.82116,10071497.4458
3710,22390,400 W 7TH ST,Condalia hookeri,Condalia,10,13,Fair,ROW,,3113037.98820,10071505.8319
3711,22391,400 W 7TH ST,Condalia hookeri,Condalia,10,15,Fair,ROW,,3113030.05514,10071507.2955
3712,22392,400 W 7TH ST,Celtis laevigata,Sugarberry,4,12,Good,ROW,,3113020.96691,10071510.9199
3713,22393,400 W 7TH ST,Leucaena leucocephala,Leadball Tree,3,15,Poor,ROW,,3113048.63057,10071500.6092
3714,22394,400 W 7TH ST,Celtis laevigata,Sugarberry,8,20,Good,ROW,,3113038.06300,10071498.4803
3715,22395,400 W 7TH ST,Condalia hookeri,Condalia,12,22,Good,ROW,,3113033.04923,10071500.2365
